uid,date,filename,start,duration,A/C,behavior,code,M/F,appearance
54,11월 20일,01_20221120135953_part1,2918400,11120,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
54,11월 20일,01_20221120135953_part1,2929520,1600,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
54,11월 20일,01_20221120135953_part1,2978800,10320,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
54,11월 20일,01_20221120135953_part1,2994640,14160,Adult,물리적거리,Follow,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
54,11월 20일,01_20221120135953_part1,3015360,7760,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
54,11월 20일,01_20221120135953_part1,3023120,8400,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
54,11월 20일,01_20221120135953_part1,3031520,4400,Adult,상호작용시도,Gesture,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
54,11월 20일,01_20221120135953_part1,3035920,6160,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
55,11월 20일,01_20221120135953_part1,2989600,4080,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
55,11월 20일,01_20221120135953_part1,2993680,6240,Child,물리적거리,Avoid,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
55,11월 20일,01_20221120135953_part1,2999920,10480,Child,물리적거리,Follow,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
55,11월 20일,01_20221120135953_part1,3010400,4560,Child,물리적거리,Avoid,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
55,11월 20일,01_20221120135953_part1,3014960,12800,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
55,11월 20일,01_20221120135953_part1,3027760,5200,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
55,11월 20일,01_20221120135953_part1,3032960,7120,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
55,11월 20일,01_20221120135953_part1,3040000,2080,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
56,11월 20일,01_20221120135953_part2,0,4480,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,4480,3440,Adult,물리적거리,Avoid,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,11120,5680,Adult,물리적거리,Follow,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,16800,8480,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,25280,6000,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,33120,1440,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,34560,6320,Adult,상호작용시도,Touch,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,40880,14960,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,218000,7760,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,225760,5200,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,230960,3440,Adult,상호작용시도,Gesture,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,234400,1920,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,236320,3040,Adult,상호작용시도,Touch,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,239360,35960,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,275720,3840,Adult,상호작용시도,Touch,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,279560,40000,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,320240,4640,Adult,상호작용시도,Touch,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,324880,45920,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,370800,6560,Adult,상호작용시도,Touch,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,377600,3360,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,380960,13360,Adult,상호작용시도,Touch,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,381200,5760,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,386960,3200,Adult,상호작용시도,Touch,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,390160,6080,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,396960,1800,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,399760,25920,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,479920,12240,Adult,물리적거리,Approach,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,492160,3680,Adult,물리적거리,Avoid,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
56,11월 20일,01_20221120135953_part2,495840,5120,Adult,상호작용시도,None,Male,"셔츠 위 조끼, 검정색 바지, 흰색 운동화"
57,11월 20일,01_20221120135953_part2,0,3400,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,4800,3040,Child,물리적거리,Avoid,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,11040,8640,Child,물리적거리,Follow,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,21600,7600,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,29200,1520,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,30720,11120,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,41840,10480,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,90640,6880,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,97520,20640,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,120720,3520,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,124160,3040,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,213600,2320,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,216240,11200,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,227440,5440,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,232880,2720,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,235600,6000,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,241600,2400,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,244000,3680,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,247680,6120,Child,상호작용시도,Gesture,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,253840,600,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,254440,2480,Child,상호작용시도,Gesture,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,256920,47400,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,308560,3040,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,311600,5680,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,317200,4160,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,321360,2880,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,326640,6320,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,332960,2960,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,338320,3200,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,341520,2880,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,344400,4000,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,352000,5680,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,357680,2200,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,365040,7920,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,372960,8160,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,381120,4240,Child,상호작용시도,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,385360,6320,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,394080,5040,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,399120,2560,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,401680,3440,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,404320,3680,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,408000,1760,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,409760,3440,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,413200,11040,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,424800,2720,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,479120,3200,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,482560,3520,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,486080,3120,Child,물리적거리,Approach,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,489200,4160,Child,상호작용시도,Touch,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
57,11월 20일,01_20221120135953_part2,496240,9120,Child,상호작용시도,None,Female,"빨간 리본, 양갈래 머리, 무지개색 상의"
58,11월 20일,01_20221120135953_part2,123560,18800,Adult,물리적거리,Approach,Female,"갈색 후드, 흰색 바지, 배낭"
58,11월 20일,01_20221120135953_part2,142360,1600,Adult,상호작용시도,None,Female,"갈색 후드, 흰색 바지, 배낭"
59,11월 20일,01_20221120135953_part2,135920,9040,Adult,물리적거리,Approach,Male,"검정색 마스크, 회색 상의, 검정색 바지"
59,11월 20일,01_20221120135953_part2,144960,5040,Adult,상호작용시도,None,Male,"검정색 마스크, 회색 상의, 검정색 바지"
60,11월 20일,01_20221120135953_part2,130920,6540,Child,물리적거리,Approach,Male,"하늘색 상의, 검은색 바지"
60,11월 20일,01_20221120135953_part2,137400,2880,Child,상호작용시도,Touch,Male,"하늘색 상의, 검은색 바지"
60,11월 20일,01_20221120135953_part2,140280,33120,Child,상호작용시도,None,Male,"하늘색 상의, 검은색 바지"
61,11월 20일,01_20221120135953_part2,128040,8080,Child,물리적거리,Approach,Male,"검은색 상의, 검은색 바지(흰 줄)"
61,11월 20일,01_20221120135953_part2,136120,9600,Child,상호작용시도,None,Male,"검은색 상의, 검은색 바지(흰 줄)"
61,11월 20일,01_20221120135953_part2,145720,8160,Child,상호작용시도,Touch,Male,"검은색 상의, 검은색 바지(흰 줄)"
61,11월 20일,01_20221120135953_part2,153880,18240,Child,상호작용시도,None,Male,"검은색 상의, 검은색 바지(흰 줄)"
62,11월 20일,01_20221120135953_part2,113160,15520,Adult,물리적거리,Pass,Female,"크로스백, 검정색 상의, 갈색 바지, 흰색 운동화"
62,11월 20일,01_20221120135953_part2,441520,21120,Adult,물리적거리,Pass,Female,"크로스백, 검정색 상의, 갈색 바지, 흰색 운동화"
63,11월 20일,01_20221120135953_part2,218000,8000,Adult,물리적거리,Approach,Female,"회색 상의, 청바지, 흰색 운동화"
63,11월 20일,01_20221120135953_part2,227040,131440,Adult,상호작용시도,None,Female,"회색 상의, 청바지, 흰색 운동화"
63,11월 20일,01_20221120135953_part2,359520,3040,Adult,물리적거리,Approach,Female,"회색 상의, 청바지, 흰색 운동화"
63,11월 20일,01_20221120135953_part2,362560,3040,Adult,상호작용시도,Gesture,Female,"회색 상의, 청바지, 흰색 운동화"
63,11월 20일,01_20221120135953_part2,365600,26480,Adult,상호작용시도,None,Female,"회색 상의, 청바지, 흰색 운동화"
63,11월 20일,01_20221120135953_part2,397200,2960,Adult,물리적거리,Approach,Female,"회색 상의, 청바지, 흰색 운동화"
63,11월 20일,01_20221120135953_part2,400160,30400,Adult,상호작용시도,None,Female,"회색 상의, 청바지, 흰색 운동화"
